,VMV_CODE,NATIONAL_VARIABLE_CODE,VARIABLE_COMMON_NAME,VARIABLE_COMMON_NAME_FR,VARIABLE_TYPE,VARIABLE_TYPE_FR,MEASUREMENT_UNIT,DESCRIPTION,DESCRIPTION_FR,NATIONAL_METHOD_CODE,METHOD_TITLE,METHOD_TITLE_FR
1213,49089,4274,"2,2',3,3',4,4',5,5',6-NONABROMODIPHENYL ETHER (PBDE 206) OR BR9-DPE-206","2,2',3,3',4,4',5,5',6-NONABROMODIPHÉNYLÉTHER (PBDE 206)",PBDE,PBDE,PG/L,PICOGRAM PER LITER,PICOGRAMME PAR LITRE,3228.0,"ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS (PBDE) IN WATER, BIOLOGICAL TISSUES, SEDIMENT AND SOILS.  CEAEQ METHOD NOT AVAILABLE.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS (PBDE) DANS L'EAU, LES TISSUS BIOLOGIQUES, LES SÉDIMENTS ET LES SOLS. MÉTHODE CEAEQ NON DISPONIBLE."
1214,49092,4275,"2,2',3,3',4,4',5,6,6'-NONABROMODIPHENYL ETHER (PBDE 207) OR BR9-DPE-207","2,2',3,3',4,4',5,6,6'-NONABROMODIPHÉNYLÉTHER (PBDE 207)",PBDE,PBDE,PG/L,PICOGRAM PER LITER,PICOGRAMME PAR LITRE,3228.0,"ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS (PBDE) IN WATER, BIOLOGICAL TISSUES, SEDIMENT AND SOILS.  CEAEQ METHOD NOT AVAILABLE.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS (PBDE) DANS L'EAU, LES TISSUS BIOLOGIQUES, LES SÉDIMENTS ET LES SOLS. MÉTHODE CEAEQ NON DISPONIBLE."
1215,49095,1406,OCTABROMODIPHENYL ETHER (IUPAC 196),OCTABROMODIPHÉNYLES ÉTHER (IUPAC 196),PBDE,PBDE,PG/L,PICOGRAM PER LITER,PICOGRAMME PAR LITRE,3228.0,"ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS (PBDE) IN WATER, BIOLOGICAL TISSUES, SEDIMENT AND SOILS.  CEAEQ METHOD NOT AVAILABLE.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS (PBDE) DANS L'EAU, LES TISSUS BIOLOGIQUES, LES SÉDIMENTS ET LES SOLS. MÉTHODE CEAEQ NON DISPONIBLE."
1216,49097,4292,"2,2',3,3',4,4',6,6'-OCTABROMODIPHENYL ETHER (PBDE 197)","2,2',3,3',4,4',6,6'-OCTABROMODIPHÉNYLÉTHER (PBDE 197)",PBDE,PBDE,PG/L,PICOGRAM PER LITER,PICOGRAMME PAR LITRE,3228.0,"ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS (PBDE) IN WATER, BIOLOGICAL TISSUES, SEDIMENT AND SOILS.  CEAEQ METHOD NOT AVAILABLE.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS (PBDE) DANS L'EAU, LES TISSUS BIOLOGIQUES, LES SÉDIMENTS ET LES SOLS. MÉTHODE CEAEQ NON DISPONIBLE."
1217,49098,4213,BDE-100 (PBDE 100) OR BR5-DPE-100,BDE-100,PBDE,PBDE,PG/L,PICOGRAM PER LITER,PICOGRAMME PAR LITRE,3228.0,"ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS (PBDE) IN WATER, BIOLOGICAL TISSUES, SEDIMENT AND SOILS.  CEAEQ METHOD NOT AVAILABLE.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS (PBDE) DANS L'EAU, LES TISSUS BIOLOGIQUES, LES SÉDIMENTS ET LES SOLS. MÉTHODE CEAEQ NON DISPONIBLE."
1218,49100,3726,"2,3’,4,4’,6-PENTABROMODIPHENYL ETHER (PBDE 119)","2,3’,4,4’,6-PENTABROMODIPHÉNYLÉTHER (PBDE 119)",PBDE,PBDE,PG/L,PICOGRAM PER LITER,PICOGRAMME PAR LITRE,3228.0,"ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS (PBDE) IN WATER, BIOLOGICAL TISSUES, SEDIMENT AND SOILS.  CEAEQ METHOD NOT AVAILABLE.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS (PBDE) DANS L'EAU, LES TISSUS BIOLOGIQUES, LES SÉDIMENTS ET LES SOLS. MÉTHODE CEAEQ NON DISPONIBLE."
1219,49101,4261,"3,3',4,4',5-PENTABROMODIPHENYL ETHER (PBDE 126) OR BR5-DPE-126","3,3',4,4',5-PENTABROMODIPHÉNYLÉTHER (PBDE 126)",PBDE,PBDE,PG/L,PICOGRAM PER LITER,PICOGRAMME PAR LITRE,3228.0,"ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS (PBDE) IN WATER, BIOLOGICAL TISSUES, SEDIMENT AND SOILS.  CEAEQ METHOD NOT AVAILABLE.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS (PBDE) DANS L'EAU, LES TISSUS BIOLOGIQUES, LES SÉDIMENTS ET LES SOLS. MÉTHODE CEAEQ NON DISPONIBLE."
1220,49104,4211,BDE-85 (PBDE 85) OR BR5-DPE-85,BDE-85,PBDE,PBDE,PG/L,PICOGRAM PER LITER,PICOGRAMME PAR LITRE,3228.0,"ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS (PBDE) IN WATER, BIOLOGICAL TISSUES, SEDIMENT AND SOILS.  CEAEQ METHOD NOT AVAILABLE.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS (PBDE) DANS L'EAU, LES TISSUS BIOLOGIQUES, LES SÉDIMENTS ET LES SOLS. MÉTHODE CEAEQ NON DISPONIBLE."
1221,49105,4212,BDE-99 (PBDE 99) OR BR5-DPE-99,BDE-99,PBDE,PBDE,PG/L,PICOGRAM PER LITER,PICOGRAMME PAR LITRE,3228.0,"ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS (PBDE) IN WATER, BIOLOGICAL TISSUES, SEDIMENT AND SOILS.  CEAEQ METHOD NOT AVAILABLE.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS (PBDE) DANS L'EAU, LES TISSUS BIOLOGIQUES, LES SÉDIMENTS ET LES SOLS. MÉTHODE CEAEQ NON DISPONIBLE."
1222,49108,4208,BDE-47,BDE-47,PBDE,PBDE,PG/L,PICOGRAM PER LITER,PICOGRAMME PAR LITRE,3228.0,"ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS (PBDE) IN WATER, BIOLOGICAL TISSUES, SEDIMENT AND SOILS.  CEAEQ METHOD NOT AVAILABLE.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS (PBDE) DANS L'EAU, LES TISSUS BIOLOGIQUES, LES SÉDIMENTS ET LES SOLS. MÉTHODE CEAEQ NON DISPONIBLE."
1223,49109,4250,"2,2',4,5'-TETRABROMODIPHENYL ETHER (PBDE 49) OR BR4-DPE-49","2,2',4,5'-TÉTRABROMODIPHÉNYLÉTHER (PBDE 49)",PBDE,PBDE,PG/L,PICOGRAM PER LITER,PICOGRAMME PAR LITRE,3228.0,"ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS (PBDE) IN WATER, BIOLOGICAL TISSUES, SEDIMENT AND SOILS.  CEAEQ METHOD NOT AVAILABLE.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS (PBDE) DANS L'EAU, LES TISSUS BIOLOGIQUES, LES SÉDIMENTS ET LES SOLS. MÉTHODE CEAEQ NON DISPONIBLE."
1224,49111,4209,BDE-66 (PBDE 66) OR BR4-DPE-66,BDE-66,PBDE,PBDE,PG/L,PICOGRAM PER LITER,PICOGRAMME PAR LITRE,3228.0,"ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS (PBDE) IN WATER, BIOLOGICAL TISSUES, SEDIMENT AND SOILS.  CEAEQ METHOD NOT AVAILABLE.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS (PBDE) DANS L'EAU, LES TISSUS BIOLOGIQUES, LES SÉDIMENTS ET LES SOLS. MÉTHODE CEAEQ NON DISPONIBLE."
1225,49112,4210,BDE-71 (PBDE 71) OR BR4-DPE-71,BDE-71,PBDE,PBDE,PG/L,PICOGRAM PER LITER,PICOGRAMME PAR LITRE,3228.0,"ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS (PBDE) IN WATER, BIOLOGICAL TISSUES, SEDIMENT AND SOILS.  CEAEQ METHOD NOT AVAILABLE.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS (PBDE) DANS L'EAU, LES TISSUS BIOLOGIQUES, LES SÉDIMENTS ET LES SOLS. MÉTHODE CEAEQ NON DISPONIBLE."
1226,49113,4255,"3,3',4,4'-TETRABROMODIPHENYL ETHER (PBDE 77) OR BR4-DPE-77","3,3',4,4'-TÉTRABROMODIPHÉNYLÉTHER (PBDE 77)",PBDE,PBDE,PG/L,PICOGRAM PER LITER,PICOGRAMME PAR LITRE,3228.0,"ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS (PBDE) IN WATER, BIOLOGICAL TISSUES, SEDIMENT AND SOILS.  CEAEQ METHOD NOT AVAILABLE.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS (PBDE) DANS L'EAU, LES TISSUS BIOLOGIQUES, LES SÉDIMENTS ET LES SOLS. MÉTHODE CEAEQ NON DISPONIBLE."
1227,49114,4206,"2,2',4-TRIBROMODIPHENYL ETHER (PBDE 17)","2,2',4-TRIBROMODIPHÉNYLÉTHER (PBDE 17)",PBDE,PBDE,PG/L,PICOGRAM PER LITER,PICOGRAMME PAR LITRE,3228.0,"ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS (PBDE) IN WATER, BIOLOGICAL TISSUES, SEDIMENT AND SOILS.  CEAEQ METHOD NOT AVAILABLE.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS (PBDE) DANS L'EAU, LES TISSUS BIOLOGIQUES, LES SÉDIMENTS ET LES SOLS. MÉTHODE CEAEQ NON DISPONIBLE."
1228,49115,4207,"2,4,4'-TRIBROMODIPHENYL ETHER (PBDE 28)","2,4,4'-TRIBROMODIPHÉNYLÉTHER (PBDE 28)",PBDE,PBDE,PG/L,PICOGRAM PER LITER,PICOGRAMME PAR LITRE,3228.0,"ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS (PBDE) IN WATER, BIOLOGICAL TISSUES, SEDIMENT AND SOILS.  CEAEQ METHOD NOT AVAILABLE.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS (PBDE) DANS L'EAU, LES TISSUS BIOLOGIQUES, LES SÉDIMENTS ET LES SOLS. MÉTHODE CEAEQ NON DISPONIBLE."
1229,49145,1641,BDE 28-13C12,BDE 28-13C12,SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,3221.0,ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS IN SOLIDS USING GC-HRMS TECHNIQUE Q0512D0.,ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS DANS DES SOLIDES EN UTILISANT LA TECHNIQUE PAR GC-HRMS Q0512D0.
1230,49146,4571,"2,2',4,4'-TETRABROMODIPHENYL ETHER (PBDE 47)-13C OR BR4-DPE-47-13C","2,2',4,4'-TÉTRABROMODIPHÉNYLÉTHER (PBDE 47)-13C",SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,3221.0,ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS IN SOLIDS USING GC-HRMS TECHNIQUE Q0512D0.,ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS DANS DES SOLIDES EN UTILISANT LA TECHNIQUE PAR GC-HRMS Q0512D0.
1231,49149,1636,BDE 100-13C12,BDE 100-13C12,SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,3221.0,ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS IN SOLIDS USING GC-HRMS TECHNIQUE Q0512D0.,ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS DANS DES SOLIDES EN UTILISANT LA TECHNIQUE PAR GC-HRMS Q0512D0.
1232,49150,4577,"2,2',4,4',5,5'-HEXABROMODIPHENYL ETHER (PBDE 153)-13C OR BR6-DPE-153-13C","2,2',4,4',5,5'-HEXABROMODIPHÉNYLÉTHER (PBDE 153)-13C",SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,3221.0,ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS IN SOLIDS USING GC-HRMS TECHNIQUE Q0512D0.,ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS DANS DES SOLIDES EN UTILISANT LA TECHNIQUE PAR GC-HRMS Q0512D0.
1233,49152,1638,BDE 183-13C12,BDE 183-13C12,SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,3221.0,ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS IN SOLIDS USING GC-HRMS TECHNIQUE Q0512D0.,ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS DANS DES SOLIDES EN UTILISANT LA TECHNIQUE PAR GC-HRMS Q0512D0.
1234,49153,1640,"2,2',3,3',4,4',5,5',6,6'-DECABROMODIPHENYL ETHER (PBDE 209)-13C","2,2',3,3',4,4',5,5',6,6'-DÉCABROMODIPHÉNYL ÉTHER (PBDE 209)-13C",SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,3221.0,ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS IN SOLIDS USING GC-HRMS TECHNIQUE Q0512D0.,ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS DANS DES SOLIDES EN UTILISANT LA TECHNIQUE PAR GC-HRMS Q0512D0.
1235,49171,2771,ATRAZINE-D5,ATRAZINE-D5,SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,303.0,ANALYSIS OF  ORGANOPHOSPHORUS AND TRIAZINE PESTICIDES IN SURFACE WATERS USING GC-MS/MS. LEEQ METHOD NO. Q0516E0.,ANALYSE DES PESTICIDES ORGANOPHOSPHORÉS ET DES TRIAZINES DANS LES EAUX DE SURFACE À L'AIDE DE CG-SM/SM. LEEQ MÉTHODE NO. Q0516E0.
1236,49172,4820,CYANAZINE-D5,CYANAZINE-D5,SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,303.0,ANALYSIS OF  ORGANOPHOSPHORUS AND TRIAZINE PESTICIDES IN SURFACE WATERS USING GC-MS/MS. LEEQ METHOD NO. Q0516E0.,ANALYSE DES PESTICIDES ORGANOPHOSPHORÉS ET DES TRIAZINES DANS LES EAUX DE SURFACE À L'AIDE DE CG-SM/SM. LEEQ MÉTHODE NO. Q0516E0.
1237,49173,4821,EPTC-D14,EPTC-D14,SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,303.0,ANALYSIS OF  ORGANOPHOSPHORUS AND TRIAZINE PESTICIDES IN SURFACE WATERS USING GC-MS/MS. LEEQ METHOD NO. Q0516E0.,ANALYSE DES PESTICIDES ORGANOPHOSPHORÉS ET DES TRIAZINES DANS LES EAUX DE SURFACE À L'AIDE DE CG-SM/SM. LEEQ MÉTHODE NO. Q0516E0.
1238,49174,4822,FENITROTHION-D6,FÉNITROTHION-D6,SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,303.0,ANALYSIS OF  ORGANOPHOSPHORUS AND TRIAZINE PESTICIDES IN SURFACE WATERS USING GC-MS/MS. LEEQ METHOD NO. Q0516E0.,ANALYSE DES PESTICIDES ORGANOPHOSPHORÉS ET DES TRIAZINES DANS LES EAUX DE SURFACE À L'AIDE DE CG-SM/SM. LEEQ MÉTHODE NO. Q0516E0.
1239,49175,3261,LINURON-D6,LINURON-D6,SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,303.0,ANALYSIS OF  ORGANOPHOSPHORUS AND TRIAZINE PESTICIDES IN SURFACE WATERS USING GC-MS/MS. LEEQ METHOD NO. Q0516E0.,ANALYSE DES PESTICIDES ORGANOPHOSPHORÉS ET DES TRIAZINES DANS LES EAUX DE SURFACE À L'AIDE DE CG-SM/SM. LEEQ MÉTHODE NO. Q0516E0.
1240,49176,4823,MALATHION-D6,MALATHION-D6,SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,303.0,ANALYSIS OF  ORGANOPHOSPHORUS AND TRIAZINE PESTICIDES IN SURFACE WATERS USING GC-MS/MS. LEEQ METHOD NO. Q0516E0.,ANALYSE DES PESTICIDES ORGANOPHOSPHORÉS ET DES TRIAZINES DANS LES EAUX DE SURFACE À L'AIDE DE CG-SM/SM. LEEQ MÉTHODE NO. Q0516E0.
1241,49177,4824,METOLACHLOR-D6,MÉTOLACHLORE-D6,SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,303.0,ANALYSIS OF  ORGANOPHOSPHORUS AND TRIAZINE PESTICIDES IN SURFACE WATERS USING GC-MS/MS. LEEQ METHOD NO. Q0516E0.,ANALYSE DES PESTICIDES ORGANOPHOSPHORÉS ET DES TRIAZINES DANS LES EAUX DE SURFACE À L'AIDE DE CG-SM/SM. LEEQ MÉTHODE NO. Q0516E0.
1242,49178,4825,PHORATE-D10,PHORATE-D10,SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,303.0,ANALYSIS OF  ORGANOPHOSPHORUS AND TRIAZINE PESTICIDES IN SURFACE WATERS USING GC-MS/MS. LEEQ METHOD NO. Q0516E0.,ANALYSE DES PESTICIDES ORGANOPHOSPHORÉS ET DES TRIAZINES DANS LES EAUX DE SURFACE À L'AIDE DE CG-SM/SM. LEEQ MÉTHODE NO. Q0516E0.
1243,49179,4826,1-NAPHTHOL-D8,1-NAPHTHOL-D8,SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,303.0,ANALYSIS OF  ORGANOPHOSPHORUS AND TRIAZINE PESTICIDES IN SURFACE WATERS USING GC-MS/MS. LEEQ METHOD NO. Q0516E0.,ANALYSE DES PESTICIDES ORGANOPHOSPHORÉS ET DES TRIAZINES DANS LES EAUX DE SURFACE À L'AIDE DE CG-SM/SM. LEEQ MÉTHODE NO. Q0516E0.
1244,49182,574,LITHIUM DISSOLVED,LITHIUM DISSOUS,METAL,MÉTAUX,MG/L,MILLIGRAM PER LITER,MILLIGRAMME PAR LITRE,562.0,DETERMINATION OF MAJOR IONS (CATIONS AND ANIONS) BY ION CHROMATOGRAPHY,DÉTERMINATION DES IONS MAJEURS (CATIONS ET ANIONS) PAR CHROMATOGRAPHIE IONIQUE
1245,49184,404,CALCIUM DISSOLVED,CALCIUM DISSOUS,MAJOR IONS,IONS MAJEURS,MG/L,MILLIGRAM PER LITER,MILLIGRAMME PAR LITRE,562.0,DETERMINATION OF MAJOR IONS (CATIONS AND ANIONS) BY ION CHROMATOGRAPHY,DÉTERMINATION DES IONS MAJEURS (CATIONS ET ANIONS) PAR CHROMATOGRAPHIE IONIQUE
1246,49185,581,MAGNESIUM DISSOLVED,MAGNÉSIUM DISSOUS,MAJOR IONS,IONS MAJEURS,MG/L,MILLIGRAM PER LITER,MILLIGRAMME PAR LITRE,562.0,DETERMINATION OF MAJOR IONS (CATIONS AND ANIONS) BY ION CHROMATOGRAPHY,DÉTERMINATION DES IONS MAJEURS (CATIONS ET ANIONS) PAR CHROMATOGRAPHIE IONIQUE
1247,49186,600,SODIUM DISSOLVED/FILTERED,SODIUM DISSOUS/FILTRÉ,MAJOR IONS,IONS MAJEURS,MG/L,MILLIGRAM PER LITER,MILLIGRAMME PAR LITRE,562.0,DETERMINATION OF MAJOR IONS (CATIONS AND ANIONS) BY ION CHROMATOGRAPHY,DÉTERMINATION DES IONS MAJEURS (CATIONS ET ANIONS) PAR CHROMATOGRAPHIE IONIQUE
1248,49187,565,POTASSIUM DISSOLVED/FILTERED,POTASSIUM DISSOUS/FILTRÉ,MAJOR IONS,IONS MAJEURS,MG/L,MILLIGRAM PER LITER,MILLIGRAMME PAR LITRE,562.0,DETERMINATION OF MAJOR IONS (CATIONS AND ANIONS) BY ION CHROMATOGRAPHY,DÉTERMINATION DES IONS MAJEURS (CATIONS ET ANIONS) PAR CHROMATOGRAPHIE IONIQUE
1249,49188,532,FLUORIDE DISSOLVED,FLUORURE DISSOUS,MAJOR IONS,IONS MAJEURS,MG/L,MILLIGRAM PER LITER,MILLIGRAMME PAR LITRE,562.0,DETERMINATION OF MAJOR IONS (CATIONS AND ANIONS) BY ION CHROMATOGRAPHY,DÉTERMINATION DES IONS MAJEURS (CATIONS ET ANIONS) PAR CHROMATOGRAPHIE IONIQUE
1250,49189,426,CHLORIDE DISSOLVED,CHLORURES DISSOUS,MAJOR IONS,IONS MAJEURS,MG/L,MILLIGRAM PER LITER,MILLIGRAMME PAR LITRE,562.0,DETERMINATION OF MAJOR IONS (CATIONS AND ANIONS) BY ION CHROMATOGRAPHY,DÉTERMINATION DES IONS MAJEURS (CATIONS ET ANIONS) PAR CHROMATOGRAPHIE IONIQUE
1251,49190,612,NITROGEN NITRITE,AZOTE NITRITES,NITROGEN,AZOTE,MG/L,MILLIGRAM PER LITER,MILLIGRAMME PAR LITRE,562.0,DETERMINATION OF MAJOR IONS (CATIONS AND ANIONS) BY ION CHROMATOGRAPHY,DÉTERMINATION DES IONS MAJEURS (CATIONS ET ANIONS) PAR CHROMATOGRAPHIE IONIQUE
1252,49191,814,SULPHATE DISSOLVED,SULFATES DISSOUS,MAJOR IONS,IONS MAJEURS,MG/L,MILLIGRAM PER LITER,MILLIGRAMME PAR LITRE,562.0,DETERMINATION OF MAJOR IONS (CATIONS AND ANIONS) BY ION CHROMATOGRAPHY,DÉTERMINATION DES IONS MAJEURS (CATIONS ET ANIONS) PAR CHROMATOGRAPHIE IONIQUE
1253,49192,615,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,NITROGEN,AZOTE,MG/L,MILLIGRAM PER LITER,MILLIGRAMME PAR LITRE,562.0,DETERMINATION OF MAJOR IONS (CATIONS AND ANIONS) BY ION CHROMATOGRAPHY,DÉTERMINATION DES IONS MAJEURS (CATIONS ET ANIONS) PAR CHROMATOGRAPHIE IONIQUE
1254,49193,4123,BROMINE DISSOLVED,BROME DISSOUS,MAJOR IONS,IONS MAJEURS,MG/L,MILLIGRAM PER LITER,MILLIGRAMME PAR LITRE,562.0,DETERMINATION OF MAJOR IONS (CATIONS AND ANIONS) BY ION CHROMATOGRAPHY,DÉTERMINATION DES IONS MAJEURS (CATIONS ET ANIONS) PAR CHROMATOGRAPHIE IONIQUE
1255,49414,1199,CALCIUM TOTAL RECOVERABLE,CALCIUM RÉCUPÉRABLE TOTAL,MAJOR IONS,IONS MAJEURS,MG/L,MILLIGRAM PER LITER,MILLIGRAMME PAR LITRE,3743.0,ANALYSIS OF TOTAL MAJOR IONS IN THE WATERS IS DONE USING MICROWAVE DIGESTION BY THE INDUCTIVELY COUPLED ARGON PLASMA EMISSION SPECTROSCOPY TECHNIQUE (ICP-AES).,L’ANALYSE DES IONS MAJEURS TOTAUX DANS LES EAUX EST EFFECTUÉE AVEC UNE DIGESTION AU MICRO-ONDE VIA LA TECHNIQUE PAR SPECTROSCOPIE D'ÉMISSION ATOMIQUE AU PLASMA D'ARGON (ICP-AES).
1256,49415,1205,MAGNESIUM TOTAL RECOVERABLE,MAGNÉSIUM RÉCUPÉRABLE TOTAL,MAJOR IONS,IONS MAJEURS,MG/L,MILLIGRAM PER LITER,MILLIGRAMME PAR LITRE,3743.0,ANALYSIS OF TOTAL MAJOR IONS IN THE WATERS IS DONE USING MICROWAVE DIGESTION BY THE INDUCTIVELY COUPLED ARGON PLASMA EMISSION SPECTROSCOPY TECHNIQUE (ICP-AES).,L’ANALYSE DES IONS MAJEURS TOTAUX DANS LES EAUX EST EFFECTUÉE AVEC UNE DIGESTION AU MICRO-ONDE VIA LA TECHNIQUE PAR SPECTROSCOPIE D'ÉMISSION ATOMIQUE AU PLASMA D'ARGON (ICP-AES).
1257,49416,1208,SODIUM TOTAL RECOVERABLE,SODIUM RÉCUPÉRABLE TOTAL,MAJOR IONS,IONS MAJEURS,MG/L,MILLIGRAM PER LITER,MILLIGRAMME PAR LITRE,3743.0,ANALYSIS OF TOTAL MAJOR IONS IN THE WATERS IS DONE USING MICROWAVE DIGESTION BY THE INDUCTIVELY COUPLED ARGON PLASMA EMISSION SPECTROSCOPY TECHNIQUE (ICP-AES).,L’ANALYSE DES IONS MAJEURS TOTAUX DANS LES EAUX EST EFFECTUÉE AVEC UNE DIGESTION AU MICRO-ONDE VIA LA TECHNIQUE PAR SPECTROSCOPIE D'ÉMISSION ATOMIQUE AU PLASMA D'ARGON (ICP-AES).
1258,49417,1203,POTASSIUM TOTAL RECOVERABLE,POTASSIUM RÉCUPÉRABLE TOTAL,MAJOR IONS,IONS MAJEURS,MG/L,MILLIGRAM PER LITER,MILLIGRAMME PAR LITRE,3743.0,ANALYSIS OF TOTAL MAJOR IONS IN THE WATERS IS DONE USING MICROWAVE DIGESTION BY THE INDUCTIVELY COUPLED ARGON PLASMA EMISSION SPECTROSCOPY TECHNIQUE (ICP-AES).,L’ANALYSE DES IONS MAJEURS TOTAUX DANS LES EAUX EST EFFECTUÉE AVEC UNE DIGESTION AU MICRO-ONDE VIA LA TECHNIQUE PAR SPECTROSCOPIE D'ÉMISSION ATOMIQUE AU PLASMA D'ARGON (ICP-AES).
1259,49418,1920,"2,2',4,4',5,5' -HEXABROMOBIPHENYL (HBB 153)","2,2',4,4',5,5' -HEXABROMOBIPHÉNYLE (HBB 153)",PBDE,PBDE,PG/L,PICOGRAM PER LITER,PICOGRAMME PAR LITRE,3221.0,ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS IN SOLIDS USING GC-HRMS TECHNIQUE Q0512D0.,ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS DANS DES SOLIDES EN UTILISANT LA TECHNIQUE PAR GC-HRMS Q0512D0.
1260,49419,1947,POLYBROMINATED BIPHENYLS,BIPHÉNYLES POLYBROMÉS,BROMINATED COMPOUNDS,COMPOSÉS BROMÉS,PG/L,PICOGRAM PER LITER,PICOGRAMME PAR LITRE,3228.0,"ANALYSIS OF POLYBROMINATED DIPHENYL ETHERS (PBDE) IN WATER, BIOLOGICAL TISSUES, SEDIMENT AND SOILS.  CEAEQ METHOD NOT AVAILABLE.","ANALYSE DES POLYBROMODIPHÉNYLES ÉTHERS (PBDE) DANS L'EAU, LES TISSUS BIOLOGIQUES, LES SÉDIMENTS ET LES SOLS. MÉTHODE CEAEQ NON DISPONIBLE."
1261,4962,592,FLONICAMID-D3,FLONICAMIDE-D3,SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,3619.0,NEONICOTINOID INSECTICIDES IN WATER ARE ANALYZED BY ESI-LC-MS/MS.,LES INSECTICIDES NÉONICOTINOÏDES DANS L'EAU SONT ANALYSÉS PAR IONISATION PAR ÉLECTRO-NÉBULISEUR-LC-MS/MS.
1262,4963,1913,THIACLOPRID-13C6,THIACLOPRID-13C6,SURROGATE,SURROGATE,%,PERCENT,POURCENTAGE,3619.0,NEONICOTINOID INSECTICIDES IN WATER ARE ANALYZED BY ESI-LC-MS/MS.,LES INSECTICIDES NÉONICOTINOÏDES DANS L'EAU SONT ANALYSÉS PAR IONISATION PAR ÉLECTRO-NÉBULISEUR-LC-MS/MS.
1263,4966,100,SIMAZINE,SIMAZINE,HERBICIDES,HERBICIDES,NG/L,NANOGRAM PER LITER,NANOGRAMME PAR LITRE,526.0,ANALYSIS OF ORGANOPHOSPHORUS AND TRIAZINE PESTICIDES IN SURFACE WATERS - TECHNIQUE BY GAS CHROMATOGRAPHY. LEEQ METHOD NO. Q0500E0.,ANALYSE DES PESTICIDES ORGANOPHOSPHORÉS ET DES TRIAZINES DANS LES EAUX DE SURFACE - TECHNIQUE PAR CHROMATOGRAPHIE EN PHASE GAZEUSE. MÉTHODE LEEQ NO. Q0500E0.
